text,normalized_text,label,category,mechanism,source_file
"5788126707863539 Confirmed. You have withdrawn GHS2.00 from <ACCOUNT> - <NAME> on 2026-01-19 at 18:15:46. Your Telecel Cash balance is GHS3,033.27.","5788126707863539 Confirmed. You have withdrawn GHS2.00 from <ACCOUNT> - <NAME> on 2026-01-19 at 18:15:46. Your Telecel Cash balance is GHS3,033.27.",0,legitimate,none,v2
"8392558015795597 Confirmed. You have withdrawn GHS3,022.77 from <ACCOUNT> - <NAME> on 2026-03-05 at 09:47:23. Your Telecel Cash balance is GHS3.00.","8392558015795597 Confirmed. You have withdrawn GHS3,022.77 from <ACCOUNT> - <NAME> on 2026-03-05 at 09:47:23. Your Telecel Cash balance is GHS3.00.",0,legitimate,none,v2
"9724024057582706 Confirmed. You have received GHS2,868.37 from <ACCOUNT> - <NAME> on 2026-02-18 at 17:39:40. Your Telecel Cash balance is GHS274.12. Reference: meraki.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.","9724024057582706 Confirmed. You have received GHS2,868.37 from <ACCOUNT> - <NAME> on 2026-02-18 at 17:39:40. Your Telecel Cash balance is GHS274.12. Reference: meraki. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",0,legitimate,none,v2
4695526754039702 Confirmed. You have withdrawn GHS669.58 from <ACCOUNT> - <NAME> on 2026-06-25 at 00:45:46. Your Telecel Cash balance is GHS15.00.,4695526754039702 Confirmed. You have withdrawn GHS669.58 from <ACCOUNT> - <NAME> on 2026-06-25 at 00:45:46. Your Telecel Cash balance is GHS15.00.,0,legitimate,none,v2
"Congratulations <NAME>! Your line has won <AMOUNT> in the AirtelTigo Money end-of-year raffle. To claim, verify your number at <URL>. Do fast. Reply to confirm.","Congratulations <NAME>! Your line has won <AMOUNT> in the AirtelTigo Money end-of-year raffle. To claim, verify your number at <URL>. Do fast. Reply to confirm.",1,promo,greed,v2
"8179784062816733 Confirmed. GHS60.00 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-21 at 11:17:17. Your Telecel Cash balance is GHS85.00. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: delivery. 
Sendi k3k3!",8179784062816733 Confirmed. GHS60.00 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-21 at 11:17:17. Your Telecel Cash balance is GHS85.00. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: delivery. Sendi k3k3!,0,legitimate,none,v2
GRA: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> before 48 hours to avoid deactivation.,GRA: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> before 48 hours to avoid deactivation.,1,alert,authority,v2
"Boss, You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.","Boss, You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.",1,promo,curiosity,v2
"Sister, MTN Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.","Sister, MTN Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
5375169032163277 Confirmed. You have withdrawn GHS117.12 from <ACCOUNT> - <NAME> on 2026-05-15 at 08:37:46. Your Telecel Cash balance is GHS10.00.,5375169032163277 Confirmed. You have withdrawn GHS117.12 from <ACCOUNT> - <NAME> on 2026-05-15 at 08:37:46. Your Telecel Cash balance is GHS10.00.,0,legitimate,none,v2
AirtelTigo Money SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your profile will be flagged for fraud review.,AirtelTigo Money SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your profile will be flagged for fraud review.,1,reversal,authority,v2
"5395557630654981 Confirmed. You have received GHS20.00 from <ACCOUNT> - <NAME> on 2026-01-01 at 19:30:42. Your Telecel Cash balance is GHS50.00. Reference: boat.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",5395557630654981 Confirmed. You have received GHS20.00 from <ACCOUNT> - <NAME> on 2026-01-01 at 19:30:42. Your Telecel Cash balance is GHS50.00. Reference: boat. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.,0,legitimate,none,v2
"1233983007993446 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs3 - 7 days to <PHONE> on 2026-07-15 has been received at 04:50:48. 
GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS2.00.",1233983007993446 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs3 - 7 days to <PHONE> on 2026-07-15 has been received at 04:50:48. GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS2.00.,0,legitimate,none,v2
"MTN Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it right away at <URL> or your wallet will be frozen in 2 hours.","MTN Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it right away at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
5731358870746713 Confirmed. You have withdrawn GHS28.50 from <ACCOUNT> - <NAME> on 2026-01-26 at 07:00:20. Your Telecel Cash balance is GHS260.96.,5731358870746713 Confirmed. You have withdrawn GHS28.50 from <ACCOUNT> - <NAME> on 2026-01-26 at 07:00:20. Your Telecel Cash balance is GHS260.96.,0,legitimate,none,v2
7273665722451864 Confirmed. You have withdrawn GHS8.00 from <ACCOUNT> - <NAME> on 2026-04-17 at 00:24:14. Your Telecel Cash balance is GHS372.93.,7273665722451864 Confirmed. You have withdrawn GHS8.00 from <ACCOUNT> - <NAME> on 2026-04-17 at 00:24:14. Your Telecel Cash balance is GHS372.93.,0,legitimate,none,v2
"ADB ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Ei!","ADB ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Ei!",1,alert,fear,v2
"Charley, MTN Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps. This is urgent.","Charley, MTN Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps. This is urgent.",1,promo,social_proof,v2
NOTICE: BANK OF GHANA: YOUR RECORDS REQUIRE MANDATORY RE-VERIFICATION. UPDATE YOUR GHANA CARD AND LINE DETAILS AT <URL> WITHIN 48 HOURS TO AVOID DEACTIVATION.,NOTICE: BANK OF GHANA: YOUR RECORDS REQUIRE MANDATORY RE-VERIFICATION. UPDATE YOUR GHANA CARD AND LINE DETAILS AT <URL> WITHIN 48 HOURS TO AVOID DEACTIVATION.,1,alert,authority,v2
"Please <NAME>, I mistakenly sent <AMOUNT> to your number. that was my last money for my mother's dialysis. I beg return it to <PHONE>.","Please <NAME>, I mistakenly sent <AMOUNT> to your number. that was my last money for my mother's dialysis. I beg return it to <PHONE>.",1,reversal,sympathy,v2
"Charley, Ecobank: Your account has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> asap to restore access.","Charley, Ecobank: Your account has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> asap to restore access.",1,alert,authority,v2
"Absa ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.","Absa ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.",1,alert,fear,v2
"Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Abi! Do not ignore.","Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Abi! Do not ignore.",1,reversal,reciprocity,v2
"Charley, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.","Charley, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
7060024601450974 Confirmed. You have withdrawn GHS516.44 from <ACCOUNT> - <NAME> on 2026-07-09 at 19:43:05. Your Telecel Cash balance is GHS353.14.,7060024601450974 Confirmed. You have withdrawn GHS516.44 from <ACCOUNT> - <NAME> on 2026-07-09 at 19:43:05. Your Telecel Cash balance is GHS353.14.,0,legitimate,none,v2
"Ɛyɛ, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Ei!","Ɛyɛ, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Ei!",1,reversal,scarcity,v2
"4690928791970162 Confirmed. GHS324.38 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-05 at 22:38:23. Your Telecel Cash balance is GHS3.00. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: delivery. 
Sendi k3k3!",4690928791970162 Confirmed. GHS324.38 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-05 at 22:38:23. Your Telecel Cash balance is GHS3.00. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: delivery. Sendi k3k3!,0,legitimate,none,v2
"6895976091967607 Confirmed. You have received GHS119.65 from <ACCOUNT> - <NAME> on 2026-02-28 at 10:51:11. Your Telecel Cash balance is GHS226.78. Reference: 1.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",6895976091967607 Confirmed. You have received GHS119.65 from <ACCOUNT> - <NAME> on 2026-02-28 at 10:51:11. Your Telecel Cash balance is GHS226.78. Reference: 1. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.,0,legitimate,none,v2
"WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Do not ignore.","WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Do not ignore.",1,reversal,scarcity,v2
"7980213781747052 Confirmed. You have received GHS2,034.77 from <ACCOUNT> - <NAME> on 2026-01-05 at 18:02:06. Your Telecel Cash balance is GHS3,259.73. Reference: 1.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.","7980213781747052 Confirmed. You have received GHS2,034.77 from <ACCOUNT> - <NAME> on 2026-01-05 at 18:02:06. Your Telecel Cash balance is GHS3,259.73. Reference: 1. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",0,legitimate,none,v2
8284186613254908 Confirmed. You have withdrawn GHS825.04 from <ACCOUNT> - <NAME> on 2026-02-12 at 10:05:42. Your Telecel Cash balance is GHS15.00.,8284186613254908 Confirmed. You have withdrawn GHS825.04 from <ACCOUNT> - <NAME> on 2026-02-12 at 10:05:42. Your Telecel Cash balance is GHS15.00.,0,legitimate,none,v2
"7031827994240603 Confirmed. You have received GHS796.62 from <ACCOUNT> - <NAME> on 2026-07-06 at 23:32:12. Your Telecel Cash balance is GHS1,613.03. Reference: drink.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.","7031827994240603 Confirmed. You have received GHS796.62 from <ACCOUNT> - <NAME> on 2026-07-06 at 23:32:12. Your Telecel Cash balance is GHS1,613.03. Reference: drink. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",0,legitimate,none,v2
"Ɛyɛ, Please <NAME>, I mistakenly sent <AMOUNT> to your number. that was my last money for my mother's dialysis. I beg transfer it back to <PHONE>. Thank you.","Ɛyɛ, Please <NAME>, I mistakenly sent <AMOUNT> to your number. that was my last money for my mother's dialysis. I beg transfer it back to <PHONE>. Thank you.",1,reversal,sympathy,v2
5601404933210441 Confirmed. You have withdrawn GHS323.71 from <ACCOUNT> - <NAME> on 2026-05-03 at 00:47:11. Your Telecel Cash balance is GHS60.00.,5601404933210441 Confirmed. You have withdrawn GHS323.71 from <ACCOUNT> - <NAME> on 2026-05-03 at 00:47:11. Your Telecel Cash balance is GHS60.00.,0,legitimate,none,v2
"TELECEL CASH: WE DETECTED AN UNAUTHORIZED LOGIN ON YOUR ACCOUNT. IF THIS WASN'T YOU, SECURE IT IMMEDIATELY AT <URL> OR YOUR WALLET WILL BE FROZEN IN 2 HOURS. AKWAABA.","TELECEL CASH: WE DETECTED AN UNAUTHORIZED LOGIN ON YOUR ACCOUNT. IF THIS WASN'T YOU, SECURE IT IMMEDIATELY AT <URL> OR YOUR WALLET WILL BE FROZEN IN 2 HOURS. AKWAABA.",1,alert,fear,v2
"6660748521000096 Confirmed. You have withdrawn GHS367.92 from <ACCOUNT> - <NAME> on 2026-02-22 at 02:58:34. Your Telecel Cash balance is GHS2,431.52.","6660748521000096 Confirmed. You have withdrawn GHS367.92 from <ACCOUNT> - <NAME> on 2026-02-22 at 02:58:34. Your Telecel Cash balance is GHS2,431.52.",0,legitimate,none,v2
"Notice: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and transfer it back to <PHONE>. God bless you for your honesty.","Notice: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and transfer it back to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
"WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Wai! This is urgent.","WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Wai! This is urgent.",1,reversal,scarcity,v2
"Charley, Telecel Cash: We detected an unauthorized login on your profile. If this wasn't you, secure it at once at <URL> or your wallet will be frozen in 2 hours.","Charley, Telecel Cash: We detected an unauthorized login on your profile. If this wasn't you, secure it at once at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
MTN MoMo SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Thank you.,MTN MoMo SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Thank you.,1,reversal,authority,v2
"Access Bank ALERT: A withdrawal of <AMOUNT> is being processed from your line. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Thank you.","Access Bank ALERT: A withdrawal of <AMOUNT> is being processed from your line. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Thank you.",1,alert,fear,v2
"5263217655700458 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs2 - 30 days to <PHONE> on 2026-07-25 has been received at 00:55:30. 
GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS10.00.",5263217655700458 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs2 - 30 days to <PHONE> on 2026-07-25 has been received at 00:55:30. GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS10.00.,0,legitimate,none,v2
MTN: Your account has been temporarily suspended due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access. Do fast.,MTN: Your account has been temporarily suspended due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access. Do fast.,1,alert,authority,v2
"Boss, CalBank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.","Boss, CalBank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
"Sister, AirtelTigo SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> not later than 30 minutes or your line will be flagged for fraud review. Do not ignore.","Sister, AirtelTigo SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> not later than 30 minutes or your line will be flagged for fraud review. Do not ignore.",1,reversal,authority,v2
"Dear customer, Broni, Stanbic: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.","Dear customer, Broni, Stanbic: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.",1,alert,urgency,v2
"Massa, AirtelTigo Money: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.","Massa, AirtelTigo Money: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
5777057810798667 Confirmed. You have withdrawn GHS10.00 from <ACCOUNT> - <NAME> on 2026-05-24 at 06:48:39. Your Telecel Cash balance is GHS20.00.,5777057810798667 Confirmed. You have withdrawn GHS10.00 from <ACCOUNT> - <NAME> on 2026-05-24 at 06:48:39. Your Telecel Cash balance is GHS20.00.,0,legitimate,none,v2
"Please Congratulations <NAME>! Your line has received <AMOUNT> in the Telecel Ghana loyalty bonanza. To claim, re-verify your number at <URL>.","Please Congratulations <NAME>! Your line has received <AMOUNT> in the Telecel Ghana loyalty bonanza. To claim, re-verify your number at <URL>.",1,promo,greed,v2
"8077702476368234 Confirmed. You have received GHS357.66 from <ACCOUNT> - <NAME> on 2026-03-04 at 02:53:30. Your Telecel Cash balance is GHS85.00. Reference: meraki.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",8077702476368234 Confirmed. You have received GHS357.66 from <ACCOUNT> - <NAME> on 2026-03-04 at 02:53:30. Your Telecel Cash balance is GHS85.00. Reference: meraki. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.,0,legitimate,none,v2
"Stanbic ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Yoo!","Stanbic ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Yoo!",1,alert,fear,v2
"Attention: Boss, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my child is admitted at Korle Bu and I need it for medicine. Please refund it to <PHONE>. Do fast.","Attention: Boss, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my child is admitted at Korle Bu and I need it for medicine. Please refund it to <PHONE>. Do fast.",1,reversal,sympathy,v2
"Notice: Please <NAME>, I mistakenly sent <AMOUNT> to your number. it was money my church contributed for a funeral. Kindly send it back to <PHONE>. Yoo!","Notice: Please <NAME>, I mistakenly sent <AMOUNT> to your number. it was money my church contributed for a funeral. Kindly send it back to <PHONE>. Yoo!",1,reversal,sympathy,v2
"ADB: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.","ADB: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
Ei! FINAL NOTICE: Your <AMOUNT> prize from Telecel expires in 1 hour. Claim now at <URL> — unclaimed funds return to the pool at midnight. Do not ignore.,Ei! FINAL NOTICE: Your <AMOUNT> prize from Telecel expires in 1 hour. Claim now at <URL> — unclaimed funds return to the pool at midnight. Do not ignore.,1,promo,scarcity,v2
"Republic Bank: We detected an unauthorized login on your account. If this wasn't you, secure it right away at <URL> or your wallet will be frozen in 2 hours.","Republic Bank: We detected an unauthorized login on your account. If this wasn't you, secure it right away at <URL> or your wallet will be frozen in 2 hours.",1,alert,fear,v2
"1991301001707155 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs10 - 7 days to <PHONE> on 2026-07-09 has been received at 08:33:34. 
GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS8.00.",1991301001707155 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs10 - 7 days to <PHONE> on 2026-07-09 has been received at 08:33:34. GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS8.00.,0,legitimate,none,v2
1783780260084713 Confirmed. You have withdrawn GHS45.00 from <ACCOUNT> - <NAME> on 2026-05-27 at 01:09:48. Your Telecel Cash balance is GHS30.00.,1783780260084713 Confirmed. You have withdrawn GHS45.00 from <ACCOUNT> - <NAME> on 2026-05-27 at 01:09:48. Your Telecel Cash balance is GHS30.00.,0,legitimate,none,v2
"1672682754349597 Confirmed. You have withdrawn GHS3,165.40 from <ACCOUNT> - <NAME> on 2026-05-24 at 23:50:05. Your Telecel Cash balance is GHS275.19.","1672682754349597 Confirmed. You have withdrawn GHS3,165.40 from <ACCOUNT> - <NAME> on 2026-05-24 at 23:50:05. Your Telecel Cash balance is GHS275.19.",0,legitimate,none,v2
MTN MoMo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your line.,MTN MoMo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your line.,1,alert,urgency,v2
"4526502571058543 Confirmed. You have received GHS174.50 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-02-06 at 23:17:30. Your Telecel Cash balance is GHS30.00.
Ref: jersey.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",4526502571058543 Confirmed. You have received GHS174.50 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-02-06 at 23:17:30. Your Telecel Cash balance is GHS30.00. Ref: jersey. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
Bank of Ghana: Your records require mandatory re-verification. Update your Ghana Card and number details at <URL> in the next 48 hours to avoid deactivation.,Bank of Ghana: Your records require mandatory re-verification. Update your Ghana Card and number details at <URL> in the next 48 hours to avoid deactivation.,1,alert,authority,v2
"8224686348162831 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs5 - 30 days to <PHONE> on 2026-01-16 has been received at 17:35:33. 
GHS5.00 has been debited from your account. Your Telecel Cash balance is GHS15.00.",8224686348162831 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs5 - 30 days to <PHONE> on 2026-01-16 has been received at 17:35:33. GHS5.00 has been debited from your account. Your Telecel Cash balance is GHS15.00.,0,legitimate,none,v2
"7841799545234339 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs5 - 30 days to <PHONE> on 2026-03-14 has been received at 14:12:03. 
GHS5.00 has been debited from your account. Your Telecel Cash balance is GHS113.34.",7841799545234339 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs5 - 30 days to <PHONE> on 2026-03-14 has been received at 14:12:03. GHS5.00 has been debited from your account. Your Telecel Cash balance is GHS113.34.,0,legitimate,none,v2
7106369990390162 Confirmed. You have withdrawn GHS271.88 from <ACCOUNT> - <NAME> on 2026-02-03 at 00:33:21. Your Telecel Cash balance is GHS3.00.,7106369990390162 Confirmed. You have withdrawn GHS271.88 from <ACCOUNT> - <NAME> on 2026-02-03 at 00:33:21. Your Telecel Cash balance is GHS3.00.,0,legitimate,none,v2
6869577319522829 Confirmed. You have withdrawn GHS283.77 from <ACCOUNT> - <NAME> on 2026-02-20 at 21:15:17. Your Telecel Cash balance is GHS143.62.,6869577319522829 Confirmed. You have withdrawn GHS283.77 from <ACCOUNT> - <NAME> on 2026-02-20 at 21:15:17. Your Telecel Cash balance is GHS143.62.,0,legitimate,none,v2
"5463206096621666 Confirmed. GHS157.86 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-01 at 07:33:00. Your Telecel Cash balance is GHS171.44. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: thanks. 
Sendi k3k3!",5463206096621666 Confirmed. GHS157.86 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-01 at 07:33:00. Your Telecel Cash balance is GHS171.44. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: thanks. Sendi k3k3!,0,legitimate,none,v2
9130196068214270 Confirmed. You have withdrawn GHS5.00 from <ACCOUNT> - <NAME> on 2026-02-14 at 07:56:05. Your Telecel Cash balance is GHS166.98.,9130196068214270 Confirmed. You have withdrawn GHS5.00 from <ACCOUNT> - <NAME> on 2026-02-14 at 07:56:05. Your Telecel Cash balance is GHS166.98.,0,legitimate,none,v2
"Boss, Republic Bank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. Wai!","Boss, Republic Bank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. Wai!",1,alert,fear,v2
"AirtelTigo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Yoo!","AirtelTigo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Yoo!",1,promo,social_proof,v2
"Broni, Telecel Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps.","Broni, Telecel Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps.",1,promo,social_proof,v2
5427049955391189 Confirmed. You have withdrawn GHS284.33 from <ACCOUNT> - <NAME> on 2026-04-24 at 02:10:55. Your Telecel Cash balance is GHS60.00.,5427049955391189 Confirmed. You have withdrawn GHS284.33 from <ACCOUNT> - <NAME> on 2026-04-24 at 02:10:55. Your Telecel Cash balance is GHS60.00.,0,legitimate,none,v2
6370035582361343 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-02-07 at 04:26:56. Your Telecel Cash balance is GHS15.00.,6370035582361343 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-02-07 at 04:26:56. Your Telecel Cash balance is GHS15.00.,0,legitimate,none,v2
3928768623206015 Confirmed. You have withdrawn GHS32.00 from <ACCOUNT> - <NAME> on 2026-05-28 at 12:54:14. Your Telecel Cash balance is GHS45.00.,3928768623206015 Confirmed. You have withdrawn GHS32.00 from <ACCOUNT> - <NAME> on 2026-05-28 at 12:54:14. Your Telecel Cash balance is GHS45.00.,0,legitimate,none,v2
"Congratulations <NAME>! Your line has received <AMOUNT> in the MTN Ghana subscriber reward scheme. To claim, validate your number at <URL>. Chale!","Congratulations <NAME>! Your line has received <AMOUNT> in the MTN Ghana subscriber reward scheme. To claim, validate your number at <URL>. Chale!",1,promo,greed,v2
